time		value
5.867430e+03		2.100000e-02
5.868230e+03		2.200000e-02
5.869030e+03		2.300000e-02
5.869830e+03		2.400000e-02
5.870630e+03		2.500000e-02
5.871430e+03		2.600000e-02
5.872230e+03		2.700000e-02
5.873030e+03		2.800000e-02
5.873830e+03		2.900000e-02
5.874630e+03		3.000000e-02
5.875430e+03		3.100000e-02
5.876230e+03		3.200000e-02
5.877030e+03		3.300000e-02
5.877830e+03		3.400000e-02
5.878630e+03		3.500000e-02
5.879430e+03		3.600000e-02
5.880230e+03		3.700000e-02
5.881030e+03		3.800000e-02
5.881830e+03		3.900000e-02
5.882630e+03		4.000000e-02
5.883430e+03		4.100000e-02
5.884230e+03		4.200000e-02
5.885030e+03		4.300000e-02
5.885830e+03		4.400000e-02
5.886630e+03		4.500000e-02
5.887430e+03		4.600000e-02
5.888230e+03		4.700000e-02
5.889030e+03		4.800000e-02
5.889830e+03		4.900000e-02
5.890630e+03		5.000000e-02
5.891430e+03		5.100000e-02
5.892230e+03		5.200000e-02
5.893030e+03		5.300000e-02
5.893830e+03		5.400000e-02
5.894630e+03		5.500000e-02
5.895430e+03		5.600000e-02
5.896230e+03		5.700000e-02
5.897030e+03		5.800000e-02
5.897830e+03		5.900000e-02
5.898630e+03		6.000000e-02
5.899430e+03		6.100000e-02
5.900230e+03		6.200000e-02
5.901030e+03		6.300000e-02
5.901830e+03		6.400000e-02
5.902630e+03		6.300000e-02
5.902630e+03		6.400000e-02
5.912682e+03		6.300000e-02
5.922733e+03		6.200000e-02
5.932784e+03		6.100000e-02
5.942835e+03		6.000000e-02
5.952886e+03		5.900000e-02
5.962938e+03		5.800000e-02
5.972989e+03		5.700000e-02
5.983040e+03		5.600000e-02
5.993091e+03		5.500000e-02
6.003142e+03		5.400000e-02
6.013194e+03		5.300000e-02
6.023245e+03		5.200000e-02
6.033296e+03		5.100000e-02
6.043347e+03		5.000000e-02
6.053398e+03		4.900000e-02
6.063450e+03		4.800000e-02
6.073501e+03		4.700000e-02
6.083552e+03		4.600000e-02
6.093603e+03		4.500000e-02
6.103654e+03		4.400000e-02
6.113706e+03		4.300000e-02
6.123757e+03		4.200000e-02
6.133808e+03		4.100000e-02
6.143859e+03		4.000000e-02
6.153910e+03		3.900000e-02
6.163962e+03		3.800000e-02
6.174013e+03		3.700000e-02
6.184064e+03		3.600000e-02
6.194115e+03		3.500000e-02
6.204166e+03		3.400000e-02
6.214218e+03		3.300000e-02
6.224269e+03		3.200000e-02
6.234320e+03		3.100000e-02
6.244371e+03		3.000000e-02
6.254422e+03		2.900000e-02
6.264474e+03		2.800000e-02
6.274525e+03		2.700000e-02
6.284576e+03		2.600000e-02
6.294627e+03		2.500000e-02
6.304678e+03		2.400000e-02
6.314730e+03		2.300000e-02
6.324781e+03		2.200000e-02
6.334832e+03		2.100000e-02
6.344883e+03		2.000000e-02
6.354934e+03		1.900000e-02
6.364986e+03		1.800000e-02
6.375037e+03		1.700000e-02
6.375088e+03		1.600000e-02
6.375139e+03		1.500000e-02
6.375190e+03		1.400000e-02
6.375242e+03		1.300000e-02
6.375293e+03		1.200000e-02
6.375344e+03		1.100000e-02
6.375395e+03		1.000000e-02
6.375446e+03		9.000000e-03
6.375498e+03		8.000000e-03
6.375549e+03		7.000000e-03
6.375600e+03		6.000000e-03
6.375651e+03		5.000000e-03
6.375702e+03		4.000000e-03
6.375754e+03		3.000000e-03
6.375805e+03		2.000000e-03
6.375856e+03		1.000000e-03
6.375907e+03		-6.938894e-18
6.396758e+03		1.000000e-03
6.407558e+03		2.000000e-03
6.408358e+03		3.000000e-03
6.409158e+03		4.000000e-03
6.409958e+03		5.000000e-03
6.410758e+03		6.000000e-03
6.411558e+03		7.000000e-03
6.412358e+03		8.000000e-03
6.413158e+03		9.000000e-03
6.413958e+03		1.000000e-02
6.414758e+03		1.100000e-02
6.415558e+03		1.200000e-02
6.416358e+03		1.300000e-02
6.417158e+03		1.400000e-02
6.417958e+03		1.500000e-02
6.418758e+03		1.600000e-02
6.419558e+03		1.700000e-02
6.420358e+03		1.600000e-02
6.420358e+03		1.700000e-02
6.430410e+03		1.600000e-02
6.440461e+03		1.500000e-02
6.450512e+03		1.400000e-02
6.460563e+03		1.300000e-02
6.470614e+03		1.200000e-02
6.480666e+03		1.100000e-02
6.490717e+03		1.000000e-02
